日期,契約,商品名稱(契約名稱),到期月份(週別),交易人類別,前五大交易人買方數量,前五大交易人賣方數量,前十大交易人買方數量,前十大交易人賣方數量,全市場未沖銷部位數
20260924,BRF,布蘭特原油期貨,202611,0,118,40,118,68,118
20260924,BRF,布蘭特原油期貨,202611,1,0,0,0,0,118
20260924,BRF,布蘭特原油期貨,999912,0,147,51,149,81,149
20260924,BRF,布蘭特原油期貨,999912,1,0,0,0,0,149
20260924,BTF,臺灣生技期貨,202610,0,6,6,6,6,6
20260924,BTF,臺灣生技期貨,202610,1,0,0,0,0,6
20260924,BTF,臺灣生技期貨,999912,0,6,6,6,6,6
20260924,BTF,臺灣生技期貨,999912,1,0,0,0,0,6
20260924,CA,南亞期貨,202610,0,3282,6170,4205,8373,9680
20260924,CA,南亞期貨,202610,1,3282,6170,3454,8373,9680
20260924,CA,南亞期貨,999912,0,3508,6274,4441,8511,10185
20260924,CA,南亞期貨,999912,1,3508,6274,3680,8511,10185
20260924,CB,中鋼期貨,202610,0,962,2185,1256,2384,2449
20260924,CB,中鋼期貨,202610,1,487,2185,539,2384,2449
20260924,CB,中鋼期貨,999912,0,1003,2221,1327,2459,2543
20260924,CB,中鋼期貨,999912,1,487,2221,539,2459,2543
20260924,CC,聯電期貨,202610,0,28637,49571,39183,71324,91987
20260924,CC,聯電期貨,202610,1,0,49571,1840,71324,91987
20260924,CC,聯電期貨,999912,0,28637,50022,40643,73565,96721
20260924,CC,聯電期貨,999912,1,0,50022,5110,73565,96721
20260924,CD,台積電期貨,202610,0,12435,9791,13628,14938,25215
20260924,CD,台積電期貨,202610,1,8755,9791,8961,14938,25215
20260924,CD,台積電期貨,999912,0,13834,11363,15450,17951,31560
20260924,CD,台積電期貨,999912,1,10154,11363,10379,17951,31560
20260924,CE,富邦金期貨,202610,0,1281,1320,1417,1577,1691
20260924,CE,富邦金期貨,202610,1,1031,1320,1106,1577,1691
20260924,CE,富邦金期貨,999912,0,1300,1320,1437,1584,1716
20260924,CE,富邦金期貨,999912,1,1050,1320,1126,1584,1716
20260924,CF,台塑期貨,202610,0,1563,2750,2210,3310,3514
20260924,CF,台塑期貨,202610,1,207,2750,327,3310,3514
20260924,CF,台塑期貨,999912,0,1611,2800,2274,3394,3624
20260924,CF,台塑期貨,999912,1,207,2800,330,3394,3624
20260924,CG,仁寶期貨,202610,0,3420,3031,4375,4891,6807
20260924,CG,仁寶期貨,202610,1,2740,2161,3475,2161,6807
20260924,CG,仁寶期貨,999912,0,3420,3045,4432,4945,7044
20260924,CG,仁寶期貨,999912,1,2740,2175,3482,2175,7044
20260924,CH,友達期貨,202610,0,12216,26919,14864,31532,37711
20260924,CH,友達期貨,202610,1,4917,26919,5421,31532,37711
20260924,CH,友達期貨,999912,0,12377,28551,15125,33330,39837
20260924,CH,友達期貨,999912,1,5678,28551,6182,33330,39837
20260924,CJ,華南金期貨,202610,0,324,408,418,456,475
20260924,CJ,華南金期貨,202610,1,184,408,246,446,475
20260924,CJ,華南金期貨,999912,0,326,409,422,457,482
20260924,CJ,華南金期貨,999912,1,184,409,248,447,482
20260924,CK,國泰金期貨,202610,0,1305,1361,1509,1882,2140
20260924,CK,國泰金期貨,202610,1,1252,1361,1290,1746,2140
20260924,CK,國泰金期貨,999912,0,1317,1384,1521,1907,2177
20260924,CK,國泰金期貨,999912,1,1264,1384,1302,1771,2177
20260924,CL,兆豐金期貨,202610,0,340,401,404,452,498
20260924,CL,兆豐金期貨,202610,1,340,372,387,403,498
20260924,CL,兆豐金期貨,999912,0,342,403,406,454,500
20260924,CL,兆豐金期貨,999912,1,342,373,389,404,500
20260924,CM,台新新光金期貨,202610,0,1293,1488,1544,2009,2331
20260924,CM,台新新光金期貨,202610,1,125,1488,175,2009,2331
20260924,CM,台新新光金期貨,999912,0,1586,1684,1938,2335,2852
20260924,CM,台新新光金期貨,999912,1,125,1684,175,2335,2852
20260924,CN,中信金期貨,202610,0,1658,2036,1882,2184,2272
20260924,CN,中信金期貨,202610,1,1577,2036,1746,2184,2272
20260924,CN,中信金期貨,999912,0,1773,2134,2009,2317,2423
20260924,CN,中信金期貨,999912,1,1684,2134,1865,2317,2423
20260924,CQ,統一期貨,202610,0,298,300,335,348,357
20260924,CQ,統一期貨,202610,1,298,300,316,348,357
20260924,CQ,統一期貨,999912,0,298,301,335,349,358
20260924,CQ,統一期貨,999912,1,298,301,316,349,358
20260924,CR,遠東新期貨,202610,0,222,345,304,453,483
20260924,CR,遠東新期貨,202610,1,0,345,0,453,483
20260924,CR,遠東新期貨,999912,0,222,369,312,477,508
20260924,CR,遠東新期貨,999912,1,0,369,0,477,508
20260924,CS,華新期貨,202610,0,1347,2792,1769,3083,3270
20260924,CS,華新期貨,202610,1,685,2792,685,3083,3270
20260924,CS,華新期貨,999912,0,1347,2792,1769,3123,3338
20260924,CS,華新期貨,999912,1,685,2792,685,3123,3338
20260924,CU,中環期貨,202610,0,71,78,82,91,92
20260924,CU,中環期貨,202610,1,10,60,12,71,92
20260924,CU,中環期貨,999912,0,71,78,82,91,92
20260924,CU,中環期貨,999912,1,10,60,12,71,92
20260924,CW,佳世達期貨,202610,0,124,185,172,236,251
20260924,CW,佳世達期貨,202610,1,42,185,42,212,251
20260924,CW,佳世達期貨,999912,0,296,387,365,452,470
20260924,CW,佳世達期貨,999912,1,22,387,42,428,470
20260924,CX,大同期貨,202610,0,668,1486,842,1564,1569
20260924,CX,大同期貨,202610,1,319,1486,385,1564,1569
20260924,CX,大同期貨,999912,0,679,1513,853,1595,1611
20260924,CX,大同期貨,999912,1,319,1513,385,1595,1611
20260924,CY,南亞科期貨,202610,0,2157,4824,3103,6572,7985
20260924,CY,南亞科期貨,202610,1,0,4824,341,6572,7985
20260924,CY,南亞科期貨,999912,0,2157,5025,3141,6985,8557
20260924,CY,南亞科期貨,999912,1,0,5025,179,6985,8557
20260924,CZ,長榮期貨,202610,0,2080,5799,2968,6048,6242
20260924,CZ,長榮期貨,202610,1,735,5799,1014,6048,6242
20260924,CZ,長榮期貨,999912,0,2108,5804,2996,6114,6376
20260924,CZ,長榮期貨,999912,1,763,5804,1042,6114,6376
20260924,DA,陽明期貨,202610,0,3252,3895,3612,5142,5684
20260924,DA,陽明期貨,202610,1,831,3895,831,5142,5684
20260924,DA,陽明期貨,999912,0,3253,3940,3633,5187,5785
20260924,DA,陽明期貨,999912,1,832,3940,832,5187,5785
20260924,DB,華航期貨,202610,0,514,969,702,1128,1195
20260924,DB,華航期貨,202610,1,466,969,466,1128,1195
20260924,DB,華航期貨,999912,0,514,969,707,1128,1204
20260924,DB,華航期貨,999912,1,466,969,466,1128,1204
20260924,DC,彰銀期貨,202610,0,145,201,192,223,232
20260924,DC,彰銀期貨,202610,1,46,201,60,216,232
20260924,DC,彰銀期貨,999912,0,150,208,202,247,267
20260924,DC,彰銀期貨,999912,1,46,208,46,229,267
20260924,DE,永豐金期貨,202610,0,522,448,566,576,604
20260924,DE,永豐金期貨,202610,1,370,448,376,531,604
20260924,DE,永豐金期貨,999912,0,523,448,567,577,605
20260924,DE,永豐金期貨,999912,1,370,448,376,532,605
20260924,DF,台泥期貨,202610,0,1141,2605,1536,3022,3342
20260924,DF,台泥期貨,202610,1,431,2605,527,3022,3342
20260924,DF,台泥期貨,999912,0,1712,3030,2275,3844,4477
20260924,DF,台泥期貨,999912,1,431,3030,527,3844,4477
20260924,DG,台化期貨,202610,0,934,1587,1125,2051,2267
20260924,DG,台化期貨,202610,1,111,1587,219,2051,2267
20260924,DG,台化期貨,999912,0,981,1599,1172,2063,2346
20260924,DG,台化期貨,999912,1,111,1599,187,2063,2346
20260924,DH,鴻海期貨,202610,0,13674,17883,15065,19714,21696
20260924,DH,鴻海期貨,202610,1,13224,17883,13727,19714,21696
20260924,DH,鴻海期貨,999912,0,14624,20714,16275,22624,24783
20260924,DH,鴻海期貨,999912,1,14174,20714,14558,22624,24783
20260924,DI,旺宏期貨,202610,0,2577,4831,3285,5462,5903
20260924,DI,旺宏期貨,202610,1,2087,4831,2398,5362,5903
20260924,DI,旺宏期貨,999912,0,2644,5033,3453,5833,6460
20260924,DI,旺宏期貨,999912,1,2087,5033,2398,5833,6460
20260924,DJ,華碩期貨,202610,0,129,160,177,225,261
20260924,DJ,華碩期貨,202610,1,115,160,135,225,261
20260924,DJ,華碩期貨,999912,0,129,162,178,227,265
20260924,DJ,華碩期貨,999912,1,115,162,136,227,265
20260924,DK,廣達期貨,202610,0,1966,3094,2475,3287,3402
20260924,DK,廣達期貨,202610,1,1966,3094,2475,3287,3402
20260924,DK,廣達期貨,999912,0,2086,3240,2601,3477,3661
20260924,DK,廣達期貨,999912,1,2086,3240,2548,3477,3661
20260924,DL,中華電期貨,202610,0,214,141,268,207,311
20260924,DL,中華電期貨,202610,1,170,98,193,111,311
20260924,DL,中華電期貨,999912,0,252,206,340,288,426
20260924,DL,中華電期貨,999912,1,173,115,232,147,426
20260924,DN,玉山金期貨,202610,0,1176,1027,1325,1338,1569
20260924,DN,玉山金期貨,202610,1,1075,1027,1075,1338,1569
20260924,DN,玉山金期貨,999912,0,1176,1027,1338,1354,1619
20260924,DN,玉山金期貨,999912,1,1075,1027,1075,1299,1619
20260924,DO,元大金期貨,202610,0,435,367,501,463,570
20260924,DO,元大金期貨,202610,1,325,367,379,383,570
20260924,DO,元大金期貨,999912,0,435,370,501,466,573
20260924,DO,元大金期貨,999912,1,325,370,379,386,573
20260924,DP,第一金期貨,202610,0,402,392,475,533,566
20260924,DP,第一金期貨,202610,1,337,327,388,456,566
20260924,DP,第一金期貨,999912,0,402,392,475,547,580
20260924,DP,第一金期貨,999912,1,337,327,388,470,580
20260924,DQ,群創期貨,202610,0,8376,23599,12417,26630,30168
20260924,DQ,群創期貨,202610,1,8376,23599,11567,24867,30168
